,Unnamed: 0,Item Number,Product Title,cat,Level,reco1,title1,reco2,title2,reco3,title3,reco4,title4,reco5,title5,reco_cat,item_cde
1841,1841,10843036,"New Tech 4-Mil Blue Poly FDA Approved Plastic Bag Roll (35 in. x 65 in., 90-Roll)","Towels, Tissues_Toilet Tissue_Standard Roll",Cat 3,10421097.0,,10049674.0,,10049675.0,,10445161.0,,10654337.0,,Can Liners_High Density,"[10421097, 10049674, 10049675, 10445161, 10654337]"
1842,1842,10979227,"TUFflex 47 Ga. Clear HG Stretch Film Case (18 in. x 1476 ft., 64-Piece)","Towels, Tissues_Toilet Tissue_Standard Roll",Cat 3,10421097.0,,10049674.0,,10049675.0,,10445161.0,,10654337.0,,Can Liners_High Density,"[10421097, 10049674, 10049675, 10445161, 10654337]"
1843,1843,10961186,"Cherry's Grey/Yellow Industrial Inverter Parts And Accessories (50 in. x 42 in. x 50 in., 1-Piece)","Towels, Tissues_Toilet Tissue_Standard Roll",Cat 3,10421097.0,,10049674.0,,10049675.0,,10445161.0,,10654337.0,,Can Liners_High Density,"[10421097, 10049674, 10049675, 10445161, 10654337]"
1844,1844,10915692,"TUFflex® 63 Ga. Cast Blue Premium Stretch Film (18 in. x 1500 ft., 4 RL/CS)","Towels, Tissues_Toilet Tissue_Standard Roll",Cat 3,10421097.0,,10049674.0,,10049675.0,,10445161.0,,10654337.0,,Can Liners_High Density,"[10421097, 10049674, 10049675, 10445161, 10654337]"
1845,1845,10915695,"TUFflex® 63 Ga. Cast Green Premium Stretch Film (18 in. x 1500 ft., 4 RL/CS)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1846,1846,10915696,"TUFflex® 63 Ga. Cast Red Premium Stretch Film (18 in. x 1500 ft., 4 RL/CS)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1847,1847,10915697,"TUFflex® 63 Ga. Cast Yellow Premium Stretch Film (18 in. x 1500 ft., 4 RL/CS)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1848,1848,10915679,"TUFflex® 63 Ga. Cast Black Premium Stretch Film (18 in. x 1500 ft., 4 RL/CS)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1849,1849,10746874,"Duro® 4-lbs Kraft 100% Recycled Grocery Bags (5 in. x 3.12 in. x 9.75 in., 500-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1850,1850,10808979,Winpak 4.5-Mil Silver Moisture Barrier Bag (50 in. x 42 in. x 96 in.),Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1851,1851,10816711,"Laddawn 2-Mil Pink LDPE Bottom Seal Layflat Bag (18 in. x 24 in., 500-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1852,1852,10728248,"TUFflex 65 Ga. Clear LLDPE Stretch Film Rolls (15 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1853,1853,10728301,"TUFflex 80 Ga. Clear LLDPE Stretch Film Rolls (12 in. x 1500 ft., 60-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1854,1854,10728250,"TUFflex® 65 Ga. Clear LLDPE Stretch Film Rolls (16 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1855,1855,10728521,"TUFflex® 65 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1856,1856,10728305,"TUFflex® 80 Ga. Clear LLDPE Stretch Film Rolls (15 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1857,1857,10728251,"TUFflex® 70 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1858,1858,10728522,"TUFflex® 70 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Cat 3,11136317.0,,11117153.0,,11056876.0,,11056878.0,,11056872.0,,Can Liners_High Density,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1859,1859,10728306,"TUFflex® 80 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Product,10036270,"Scotch® 1.9 Mil. Clear Hot Melt Box Sealing Tape (48 mm. x 100 m., 36-Piece)",10906146.0,TUFflex® Clear Cushioning Bubble Wrap (48 in. x 250 ft.),10056561.0,Metal Buckle for 1/2 in Poly Strap,,,,,,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1860,1860,10728309,"TUFflex 90 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 48-Piece)",Janitorial Supplies_Mops / Squeegees_Handles / Frames / Accessories,Product,11010275,"Reliable Brand® Clear Luxury Foam System Hand Soap (1200 ml., 2 Bottles/CS)",11083647.0,"Reliable Brand® Cherry Blue Non-Para Block Enzyme Urinal Screen (4 oz, 12-Piece)",10700439.0,"3M™ 3.5 Mil. White Double Coated Repulpable Tape (48 Mm. x 55 M., 24-Piece)",,,,,,"[11136317, 11117153, 11056876, 11056878, 11056872]"
1861,1861,10728311,"TUFflex® 40 Ga. Cast Clear Premium Plus Stretch Film (16 in. x 2000 ft., 4 RL/CS)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1862,1862,10728525,"TUFflex 79 Ga. Clear LLDPE Stretch Film Rolls (12 in. x 1500 ft., 60-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Product,10727979,"TUFflex 185 Ga. Clear Carton Sealing Tape Roll (72 mm. x 100 m., 1440-Piece)",,,,,,,,,,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1863,1863,10728528,"TUFflex 79 Ga. Clear LLDPE Stretch Film Rolls (14 in. x 1500 ft., 60-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1864,1864,10728509,"TUFflex® 59 Ga. Clear Performance Stretch Film (18 in. x 2000 ft., 4 RL/CS)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1865,1865,10728511,"TUFflex® 65 Ga. Clear LLDPE Stretch Film Rolls (16 in. x 1500 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1866,1866,10728530,"TUFflex 79 Ga. Clear LLDPE Stretch Film Rolls (16 in. x 1500 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1867,1867,10728538,"TUFflex® 47 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 64-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1868,1868,10728533,"TUFflex® 79 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1869,1869,10728536,"TUFflex 90 Ga. Clear LLDPE Stretch Film Rolls (18 in. x 1500 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1870,1870,10728537,"TUFflex® 47 Ga. Clear LLDPE Stretch Film Rolls (16 in. x 1500 ft., 64-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1871,1871,10728685,"TUFflex® 33 Ga. Clear HG Stretch Film Case (15.15 in. x 1476 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1872,1872,10728689,"TUFflex® 33 Ga. Clear HG Stretch Film Case (17.5 in. x 1476 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Product,10728005,"TUFflex 1.95 Mil. Clear Carton Sealing Tape Roll (72 mm. x 914 m., 192-Piece)",10068011.0,Sealed Air® Clear Bubble Bag (8 in. x 11.5 in.),,,,,,,,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1873,1873,10728691,"TUFflex® 39 Ga. Clear HG Stretch Film Case (15.15 in. x 1476 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Product,10728005,"TUFflex 1.95 Mil. Clear Carton Sealing Tape Roll (72 mm. x 914 m., 192-Piece)",10024248.0,"Elkay 2-Mil Clear Single Track Poly Reclosable Bags (10 in. x 12 in., 1000-Piece)",11120560.0,Fasfil Brown Void Fill (15 in. x 19200 in.),,,,,,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1874,1874,10728695,"TUFflex® 70 Ga. Clear HG Stretch Film Case (18 in. x 1500 ft., 36-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1875,1875,10728696,"TUFflex 80 Ga. Clear HG Stretch Film Case (12 in. x 1500 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1876,1876,10728697,"TUFflex 80 Ga. Clear HG Stretch Film Case (15 in. x 1500 ft., 48-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1877,1877,10728698,"TUFflex® 80 Ga. Clear HG Stretch Film Case (18 in. x 1500 ft., 36-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1878,1878,10728699,"TUFflex® 57 Ga. Clear Premium Plus Stretch Film (18 in. x 1500 ft., 4 RL/CS)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1879,1879,10817173,"Transcendia 4-Mil Clear Bag (34 in. x 62 in., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1880,1880,10886752,"Halsted White Food Pouch (35 in. x 35 in. x 50 in., 250- Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1881,1881,10882575,RTS Packaging 48-ECT Brown Corrugated Partition Set (21.2 in. x 4.2 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1882,1882,10912401,"PPC Industries 0.75-Mil Clear HDPE/LLDPE Blend Poly Bag (28 in. x 20 in. x 50 in., 300-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1883,1883,10912269,"Laddawn 2-Mil Clear LDPE Bottom Seal Gusseted Bag (15.5 in. x 12.75 in. x 42 in., 200-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1884,1884,10771504,"Fantapak 2-Mil Clear LDPE Ziplock Poly Reclosable Bags (12 in. x 15 in., 1000-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1885,1885,10914529,"Transcendia Clear Bag (20 in. x 14 in. x 37 in., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1886,1886,10788952,"Ampac Clear Tamper Evident Security Bag (21 in. x 24 in., 250-Sheets)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1887,1887,10789151,"Laddawn® 3-Mil Clear LDPE Gaylord Liner (60 in. x 68 in., 125-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1888,1888,10789421,"Ampac Pallet Clear Cover Roll (52 in. x 48 in. x 90 in., 90-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1889,1889,10733996,Caltex 5-Mil Silver Degassing Valve Poly Reclosable Bags (26.5 in. x 33 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1890,1890,10802421,"Flexsol Clear Open Top Bag Roll (12 in. x 26 in. x 10 in., 575-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1891,1891,10787448,"Laddawn 2-Mil Clear LDPE Gaylord Liner (48 in. x 42 in. x 48 in., 100-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1892,1892,10798543,"Elkay® 2 Mil. Clear FDA Approved LDPE Sheeting Roll (12 in. x 200 ft., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1893,1893,10792187,Box Partners™ 32-ECT Oyster White Corrugated Mailer (4 in. x 4 in. x 2 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1894,1894,10790891,"Automated Packaging System® 2.5-Mil Clear Frosted Bag (9 in. x 12 in., 500-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1895,1895,10878868,"Western States Packaging 0.0027-Mil White Poly Bin Liner Roll (54 in. x 41 in. x 66 in., 60-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1896,1896,10900196,New Tech 4.5-Mil Blue LDPE Plastic Bag (40 in. x 64 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1897,1897,10782020,Berry® 1.1-Mil Clear Metallocene Route Vented Bag (28 in. x 40 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1898,1898,10943368,Elkay® 1.25-Mil Clear LDPE Gusseted Pallet Cover (60 in. x 60 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1899,1899,10945022,"Pak Sher 0.9-Mil Natural Liner Nylon Bag (13 in. x 18 in., 100-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1900,1900,10877997,"New Tech Hexene 1.8-Mil Blue Plastic Bag (17 in. x 13 in. x 48 in., 200-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1901,1901,10877999,"New Tech Hexene 2.75-Mil Blue Plastic Bag (17 in. x 13 in. x 39 in., 175-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1902,1902,10588596,"Automated Packaging System Clear Extra Tuff Bag (5 in. x 7 in., 1750-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1903,1903,10454106,Elkay® 1.25-Mil Clear Poly Pallet Cover (75 in. x 75 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1904,1904,10455373,"Laddawn 3-Mil Clear LDPE Bottom Seal Layflat Bag (24 in. x 36 in., 250-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1905,1905,10843540,"Putnam Plastics 1-Mil Clear Poly Bags (9 in. x 12 in., 1000-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1906,1906,10572133,"Jit White 32ECT B Corrugated Mailer (7 in. x 4 in. x 2 in., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1907,1907,11078202,PAPERplus® 2-Ply Brown Void Fill Paper (9.25 in. x 19680 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1908,1908,10771310,"Berry® 2.5 Mil. Clear LLDPE Stretch Film Rolls (20 in. x 20500 ft., 4-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1909,1909,11091691,"Laminations V-Board 120PT Natural Recycled Paperboard Edge Protector (36 in. x 2 in. x 2 in., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1910,1910,10767388,"Steelflex Xtreme 120 Ga. Clear Banding Film Roll (5 in. x 700 ft., 720-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1911,1911,10903011,Econoboard™ 120-PT White Corner Board (2 in. x 2 in. x 51 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1912,1912,11069220,"CRYOVAC® 55 Ga. Clear Shrink Film (15 in. x 9540 ft., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1913,1913,11108767,"Berry® 3 Mil. Clear LDPE Shrink Film Roll (44 in. x 3800 ft., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1914,1914,10797400,Priority Brown Cohesive Board Wrap (15 in. x 9600 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1915,1915,10185756,Instapak® Chemical Clear Sealed Light Cushioning Foam (200 lbs.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1916,1916,11070873,"Premier Protective Packaging Clear No Label Foam Sheet (65 in. x 60 in., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1917,1917,11108865,Shippers Products White Gorilla Polywoven Air Bag (48 in. x 48 in.),"Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1918,1918,10208267,"General Data White Direct Thermal Label (4 in. x 6 in., 5000-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Product,10049674,"Compact® Coreless 2-Ply White Toilet Paper Roll (3.8 in. x 4 in., 1500 Tissues/PK, 18PK/CS)",10728005.0,"TUFflex 1.95 Mil. Clear Carton Sealing Tape Roll (72 mm. x 914 m., 192-Piece)",,,,,,,,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1919,1919,11054334,"TUFflex® Clear Performance Bubble Wrap (48 in. x 750 ft., 1 RL/BD)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1920,1920,10793779,"MaxPlus2™ - MP2 70 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 5000 ft., 60-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1921,1921,10796865,"Berry® 1.5 Mil. Clear Bundling Shrink Film Roll (76 in. x 2900 ft., 1-Piece)","Towels, Tissues_Towels_Hard Wound Roll",Cat 3,10504047.0,,10169745.0,,10093052.0,,10042826.0,,10574148.0,,Can Liners_High Density,"[10504047, 10169745, 10093052, 10042826, 10574148]"
1922,1922,10232697,Gordon Paper Brown Poly Coated Paper Roll (46.5 in. dia.),"Towels, Tissues_Toilet Tissue_Standard Roll",Cat 3,10421097.0,,10049674.0,,10049675.0,,10445161.0,,10654337.0,,Can Liners_High Density,"[10421097, 10049674, 10049675, 10445161, 10654337]"
1923,1923,10797497,"Daubert Ferro-Pak® 35F Kraft VCI Paper Roll (40 in. x 500 yd., 1 RL)","Towels, Tissues_Toilet Tissue_Standard Roll",Cat 3,10421097.0,,10049674.0,,10049675.0,,10445161.0,,10654337.0,,Can Liners_High Density,"[10421097, 10049674, 10049675, 10445161, 10654337]"
